clientId,ms,x,y,z
bravo,1214,0.033203125,0.021484375,0.994140625
bravo,1218,0.033203125,0.025390625,0.982421875
bravo,1221,0.03125,0.03125,0.982421875
bravo,1223,0.037109375,0.03125,0.97265625
bravo,1226,0.033203125,0.033203125,0.978515625
bravo,1228,0.0390625,0.033203125,0.966796875
bravo,1231,0.041015625,0.029296875,0.982421875
bravo,1233,0.044921875,0.025390625,0.96484375
bravo,1236,0.044921875,0.029296875,0.95703125
bravo,1239,0.03125,0.029296875,0.958984375
bravo,1243,0.013671875,0.03515625,0.98046875
bravo,1245,0.0234375,0.03515625,0.9765625
bravo,1249,0.025390625,0.03515625,0.970703125
bravo,1251,0.017578125,0.0390625,0.9765625
bravo,1254,0.017578125,0.033203125,0.982421875
bravo,1258,0.048828125,0.041015625,0.98046875
bravo,1261,0.052734375,0.037109375,0.97265625
bravo,1263,0.05078125,0.03515625,0.9609375
bravo,1266,0.037109375,0.037109375,0.962890625
bravo,1268,0.0546875,0.04296875,0.9765625
bravo,1270,0.04296875,0.046875,0.98046875
bravo,1273,0.033203125,0.0390625,0.98046875
bravo,1275,0.029296875,0.037109375,0.978515625
bravo,1278,0.0390625,0.03515625,0.970703125
bravo,1280,0.0390625,0.03125,0.96484375
bravo,1283,0.041015625,0.037109375,0.9765625
bravo,1285,0.04296875,0.037109375,0.9765625
bravo,1288,0.037109375,0.03125,0.966796875
bravo,1290,0.03515625,0.02734375,0.966796875
bravo,1293,0.02734375,0.03125,0.978515625
bravo,1295,0.044921875,0.03515625,0.982421875
bravo,1298,0.046875,0.03515625,0.96875
bravo,1300,0.0390625,0.025390625,0.966796875
bravo,1303,0.025390625,0.025390625,0.962890625
bravo,1305,0.0390625,0.029296875,0.962890625
bravo,1308,0.033203125,0.029296875,0.98046875
bravo,1310,0.037109375,0.03515625,0.98046875
bravo,1313,0.048828125,0.03515625,0.96484375
bravo,1317,0.06640625,0.02734375,0.96875
bravo,1319,0.04296875,0.02734375,0.966796875
bravo,1322,0.0390625,0.025390625,0.96484375
bravo,1325,0.037109375,0.0234375,0.97265625
bravo,1327,0.0390625,0.03125,0.966796875
bravo,1330,0.037109375,0.025390625,0.974609375
bravo,1332,0.033203125,0.02734375,0.97265625
bravo,1335,0.029296875,0.025390625,0.98046875
bravo,1337,0.037109375,0.03515625,0.9765625
bravo,1340,0.044921875,0.03515625,0.9609375
bravo,1343,0.037109375,0.029296875,0.990234375
bravo,1345,0.029296875,0.025390625,1.00390625
bravo,1349,0.048828125,0.0234375,0.990234375
bravo,1352,0.037109375,0.03125,0.982421875
bravo,1355,0.041015625,0.03125,0.970703125
bravo,1357,0.041015625,0.02734375,0.974609375
bravo,1360,0.0390625,0.029296875,0.962890625
bravo,1362,0.037109375,0.033203125,0.970703125
bravo,1365,0.033203125,0.029296875,0.962890625
bravo,1368,0.03125,0.029296875,0.974609375
bravo,1370,0.037109375,0.0234375,0.966796875
bravo,1373,0.046875,0.021484375,0.99609375
bravo,1375,0.048828125,0.01953125,1.0
bravo,1378,0.052734375,0.017578125,1.0
bravo,1381,0.0390625,0.025390625,0.98046875
bravo,1384,0.037109375,0.025390625,0.9765625
bravo,1386,0.04296875,0.02734375,0.96875
bravo,1389,0.041015625,0.02734375,0.96875
bravo,1391,0.037109375,0.03125,0.970703125
bravo,1394,0.037109375,0.029296875,0.958984375
bravo,1396,0.02734375,0.029296875,0.96484375
bravo,1398,0.03515625,0.02734375,0.96875
bravo,1401,0.04296875,0.02734375,0.98046875
bravo,1403,0.03515625,0.03125,0.984375
bravo,1406,0.03515625,0.03125,0.978515625
bravo,1408,0.033203125,0.029296875,0.96484375
bravo,1411,0.04296875,0.0234375,0.962890625
bravo,1413,0.04296875,0.029296875,0.96484375
bravo,1416,0.02734375,0.03125,0.966796875
bravo,1418,0.025390625,0.03515625,0.9609375
bravo,1421,0.033203125,0.0390625,0.96875
bravo,1423,0.03515625,0.0390625,0.96484375
bravo,1426,0.033203125,0.033203125,0.966796875
bravo,1428,0.037109375,0.029296875,0.970703125
bravo,1431,0.037109375,0.03515625,0.982421875
bravo,1433,0.041015625,0.03515625,0.96484375
bravo,1436,0.04296875,0.03515625,0.96875
bravo,1438,0.0390625,0.02734375,0.96875
bravo,1441,0.03125,0.02734375,0.96875
bravo,1443,0.0390625,0.02734375,0.96875
bravo,1446,0.04296875,0.033203125,0.970703125
bravo,1448,0.041015625,0.037109375,0.96875
bravo,1451,0.04296875,0.037109375,0.970703125
bravo,1453,0.0390625,0.03515625,0.97265625
bravo,1456,0.041015625,0.02734375,0.970703125
bravo,1459,0.0390625,0.03125,0.96484375
bravo,1461,0.041015625,0.02734375,0.97265625
bravo,1464,0.041015625,0.029296875,0.96875
bravo,1467,0.0390625,0.025390625,0.970703125
bravo,1469,0.0390625,0.03125,0.970703125
bravo,1472,0.02734375,0.037109375,0.98046875
bravo,1474,0.04296875,0.041015625,0.962890625
bravo,1477,0.04296875,0.041015625,0.970703125
bravo,1481,0.04296875,0.03515625,0.966796875
bravo,1483,0.037109375,0.037109375,0.96875
bravo,1486,0.03515625,0.03125,0.96875
bravo,1489,0.04296875,0.03125,0.96875
bravo,1491,0.041015625,0.025390625,0.9609375
bravo,1494,0.04296875,0.03125,0.953125
bravo,1496,0.03515625,0.02734375,0.9453125
bravo,1499,0.025390625,0.029296875,0.9609375
bravo,1501,0.021484375,0.029296875,0.966796875
bravo,1504,0.029296875,0.025390625,0.974609375
bravo,1507,0.03125,0.029296875,0.978515625
bravo,1510,0.041015625,0.033203125,0.978515625
bravo,1514,0.046875,0.0390625,0.970703125
bravo,1516,0.0390625,0.041015625,0.96875
bravo,1519,0.037109375,0.037109375,0.986328125
bravo,1521,0.025390625,0.037109375,0.9765625
bravo,1524,0.03515625,0.0390625,0.96875
bravo,1526,0.0390625,0.037109375,0.978515625
bravo,1529,0.04296875,0.03125,0.970703125
bravo,1531,0.037109375,0.029296875,0.974609375
bravo,1533,0.03515625,0.0390625,0.978515625
bravo,1536,0.029296875,0.044921875,0.978515625
bravo,1538,0.037109375,0.03515625,0.984375
bravo,1541,0.05078125,0.033203125,0.986328125
bravo,1543,0.056640625,0.03125,0.96875
bravo,1546,0.052734375,0.033203125,0.97265625
bravo,1548,0.046875,0.0390625,0.970703125
bravo,1551,0.046875,0.0390625,0.9765625
bravo,1553,0.03125,0.037109375,0.974609375
bravo,1556,0.033203125,0.033203125,0.970703125
bravo,1559,0.041015625,0.0390625,0.978515625
bravo,1561,0.041015625,0.037109375,0.96875
bravo,1564,0.04296875,0.033203125,0.984375
bravo,1566,0.05078125,0.03515625,0.970703125
bravo,1569,0.048828125,0.033203125,0.974609375
bravo,1571,0.033203125,0.02734375,0.955078125
bravo,1574,0.029296875,0.029296875,0.982421875
bravo,1576,0.0234375,0.029296875,0.978515625
bravo,1579,0.01953125,0.02734375,0.98828125
bravo,1581,0.01953125,0.029296875,0.96484375
bravo,1584,0.041015625,0.056640625,0.994140625
bravo,1586,0.029296875,0.037109375,1.0
bravo,1589,0.03515625,0.037109375,0.970703125
bravo,1593,0.056640625,0.033203125,0.966796875
bravo,1595,0.05078125,0.03125,0.962890625
bravo,1598,0.052734375,0.029296875,0.974609375
bravo,1601,0.056640625,0.033203125,0.970703125
bravo,1603,0.05859375,0.033203125,0.96875
bravo,1606,0.048828125,0.03125,0.98046875
bravo,1608,0.037109375,0.03125,0.96875
bravo,1611,0.037109375,0.033203125,0.978515625
bravo,1613,0.04296875,0.02734375,0.970703125
bravo,1616,0.052734375,0.03125,0.99609375
bravo,1619,0.044921875,0.029296875,0.994140625
bravo,1621,0.041015625,0.02734375,0.966796875
bravo,1624,0.05078125,0.037109375,0.970703125
bravo,1628,0.046875,0.033203125,0.966796875
bravo,1630,0.046875,0.029296875,0.955078125
bravo,1633,0.046875,0.03515625,0.966796875
bravo,1635,0.052734375,0.037109375,0.978515625
bravo,1638,0.041015625,0.029296875,0.958984375
bravo,1641,0.03125,0.021484375,0.990234375
bravo,1645,0.0234375,0.029296875,1.0
bravo,1648,0.02734375,0.029296875,0.986328125
bravo,1650,0.03515625,0.03125,0.98828125
bravo,1653,0.041015625,0.033203125,0.96875
bravo,1655,0.046875,0.0390625,0.986328125
bravo,1658,0.048828125,0.041015625,0.984375
bravo,1660,0.048828125,0.037109375,0.978515625
bravo,1663,0.04296875,0.03515625,0.97265625
bravo,1665,0.05078125,0.0390625,0.98046875
bravo,1668,0.046875,0.041015625,0.9453125
bravo,1670,0.046875,0.037109375,0.953125
bravo,1673,0.0546875,0.041015625,0.95703125
bravo,1675,0.056640625,0.04296875,0.962890625
bravo,1678,0.076171875,0.03515625,0.958984375
bravo,1680,0.05859375,0.037109375,0.970703125
bravo,1683,0.04296875,0.033203125,0.970703125
bravo,1685,0.048828125,0.025390625,0.95703125
bravo,1688,0.044921875,0.025390625,0.955078125
bravo,1690,0.048828125,0.025390625,0.962890625
bravo,1693,0.041015625,0.0234375,0.9765625
bravo,1695,0.05078125,0.02734375,0.974609375
bravo,1698,0.041015625,0.02734375,0.974609375
bravo,1700,0.025390625,0.029296875,0.966796875
bravo,1703,0.041015625,0.03125,0.962890625
bravo,1705,0.037109375,0.03515625,0.94140625
bravo,1708,0.037109375,0.033203125,0.9453125
bravo,1712,0.02734375,0.033203125,0.955078125
bravo,1714,0.03515625,0.03125,0.9609375
bravo,1717,0.0390625,0.03515625,0.974609375
bravo,1719,0.033203125,0.03125,0.974609375
bravo,1722,0.033203125,0.03515625,0.974609375
bravo,1725,0.03125,0.03515625,0.974609375
bravo,1727,0.044921875,0.029296875,0.96484375
bravo,1730,0.044921875,0.0234375,0.9765625
bravo,1732,0.0390625,0.025390625,0.978515625
bravo,1735,0.037109375,0.03515625,0.9765625
bravo,1737,0.041015625,0.0234375,0.9765625
bravo,1740,0.05078125,0.029296875,0.96484375
bravo,1742,0.041015625,0.021484375,0.982421875
bravo,1745,0.05859375,0.025390625,0.970703125
bravo,1748,0.046875,0.033203125,0.982421875
bravo,1750,0.0390625,0.044921875,0.955078125
bravo,1753,0.0546875,0.037109375,0.98046875
bravo,1755,0.0390625,0.041015625,0.994140625
bravo,1759,0.0390625,0.02734375,0.990234375
bravo,1762,0.046875,0.021484375,0.984375
bravo,1765,0.033203125,0.02734375,0.982421875
bravo,1768,0.052734375,0.0234375,0.96484375
bravo,1772,0.0390625,0.03125,0.986328125
bravo,1775,0.0234375,0.046875,0.96875
bravo,1778,0.001953125,0.0390625,0.9375
bravo,1781,0.005859375,0.033203125,0.955078125
bravo,1784,-0.005859375,0.048828125,0.96875
bravo,1786,-0.001953125,0.03515625,0.98828125
bravo,1789,-0.0078125,0.041015625,0.978515625
bravo,1791,-0.013671875,0.07421875,0.978515625
bravo,1794,0.005859375,0.072265625,0.98828125
bravo,1796,0.009765625,0.0625,1.001953125
bravo,1799,0.0078125,0.04296875,0.9921875
bravo,1801,0.0,0.05078125,0.98046875
bravo,1804,-0.00390625,0.046875,0.962890625
bravo,1806,-0.017578125,0.046875,0.9765625
bravo,1809,-0.0234375,0.041015625,1.0
bravo,1811,-0.02734375,0.03125,1.005859375
bravo,1814,-0.0234375,0.041015625,1.001953125
bravo,1816,-0.013671875,0.0390625,0.9765625
bravo,1819,-0.009765625,0.033203125,0.962890625
bravo,1821,0.015625,0.05078125,0.953125
bravo,1824,0.03125,0.015625,1.005859375
bravo,1826,0.037109375,0.013671875,1.021484375
bravo,1829,0.017578125,-0.037109375,0.982421875
bravo,1831,-0.0234375,-0.0078125,0.962890625
bravo,1834,-0.009765625,0.033203125,0.943359375
bravo,1836,-0.001953125,0.07421875,0.974609375
bravo,1839,-0.005859375,0.029296875,0.990234375
bravo,1841,0.009765625,0.015625,0.982421875
bravo,1844,0.025390625,0.017578125,0.96484375
bravo,1846,0.037109375,0.0234375,0.953125
bravo,1849,0.01953125,0.0234375,0.958984375
bravo,1851,-0.00390625,0.029296875,1.015625
bravo,1854,-0.05078125,0.0234375,1.021484375
bravo,1856,-0.037109375,0.013671875,1.021484375
bravo,1859,-0.048828125,0.1796875,1.015625
bravo,1862,-0.01953125,0.189453125,1.0390625
bravo,1864,-0.025390625,0.20703125,0.947265625
bravo,1867,0.021484375,0.1328125,0.947265625
bravo,1869,0.029296875,-0.01171875,0.966796875
bravo,1872,0.033203125,-0.013671875,0.9609375
bravo,1876,-0.02734375,-0.015625,1.01953125
bravo,1879,-0.083984375,-0.123046875,1.01953125
bravo,1881,-0.111328125,-0.140625,0.912109375
bravo,1884,-0.158203125,-0.08984375,0.80078125
bravo,1886,-0.15625,0.095703125,0.873046875
bravo,1889,-0.060546875,0.212890625,0.986328125
bravo,1892,-0.0234375,0.068359375,0.96484375
bravo,1894,-0.017578125,-0.056640625,0.92578125
bravo,1897,-0.046875,0.078125,1.064453125
bravo,1899,-0.033203125,-0.166015625,0.900390625
bravo,2017,0.42578125,0.015625,1.0546875
bravo,2019,0.1484375,-0.109375,1.091796875
bravo,2022,0.146484375,-0.318359375,1.048828125
bravo,2024,-0.103515625,0.22265625,0.8984375
bravo,2026,-0.166015625,-0.099609375,0.9140625
bravo,2029,-0.13671875,0.67578125,0.76953125
bravo,2031,0.150390625,0.42578125,0.552734375
bravo,2034,0.318359375,0.234375,0.759765625
bravo,2038,0.369140625,0.3671875,0.89453125
bravo,2040,0.58984375,0.30859375,1.32421875
bravo,2043,0.58203125,0.099609375,0.962890625
bravo,2045,0.234375,-0.2578125,0.841796875
bravo,2048,-0.171875,0.00390625,1.115234375
bravo,2050,-0.1953125,0.162109375,1.134765625
bravo,2053,-0.1171875,-0.013671875,1.587890625
bravo,2055,-0.046875,-0.728515625,1.19140625
bravo,2058,-0.23046875,-0.119140625,0.54296875
bravo,2061,-0.4453125,0.78125,0.744140625
bravo,2063,0.171875,0.703125,0.787109375
bravo,2066,0.68359375,-0.23828125,1.111328125
bravo,2068,0.9375,-0.4140625,0.76171875
bravo,2072,0.220703125,-1.326171875,0.998046875
bravo,2075,0.212890625,-0.45703125,1.0703125
bravo,2077,0.13671875,-0.048828125,0.3828125
bravo,2080,-0.095703125,-0.11328125,0.48828125
bravo,2083,-0.2421875,0.130859375,0.76953125
bravo,2085,-0.158203125,0.708984375,0.86328125
bravo,2088,0.013671875,-0.013671875,0.068359375
bravo,2090,0.025390625,0.169921875,0.505859375
bravo,2093,0.048828125,-0.220703125,1.251953125
bravo,2095,0.158203125,-0.287109375,1.294921875
bravo,2098,0.34765625,-1.576171875,0.763671875
bravo,2100,0.865234375,-1.392578125,0.373046875
bravo,2103,0.369140625,-0.01171875,0.658203125
bravo,2107,0.638671875,0.265625,0.306640625
bravo,2109,1.1484375,0.23828125,0.626953125
bravo,2112,0.701171875,0.09375,0.619140625
bravo,2115,0.6171875,0.384765625,0.685546875
bravo,2118,0.41796875,-0.9375,1.1640625
bravo,2122,-0.265625,-0.392578125,1.21484375
bravo,2124,0.41796875,0.75,0.958984375
bravo,2127,0.58203125,0.689453125,1.390625
bravo,2130,0.748046875,0.927734375,1.103515625
bravo,2132,0.62109375,-0.369140625,0.7421875
bravo,2135,0.591796875,-0.798828125,0.58203125
bravo,2138,0.740234375,0.248046875,1.404296875
bravo,2142,0.134765625,-0.060546875,1.26171875
bravo,2144,-0.408203125,-0.77734375,1.072265625
bravo,2147,-0.466796875,-0.6328125,0.76171875
bravo,2149,-0.107421875,0.037109375,0.669921875
bravo,2152,0.076171875,0.19140625,0.955078125
bravo,2154,0.037109375,0.005859375,0.798828125
bravo,2157,0.134765625,-0.267578125,0.58203125
bravo,2159,0.142578125,-0.185546875,0.78515625
bravo,2162,0.98046875,-0.048828125,0.794921875
bravo,2164,1.24609375,0.54296875,1.03515625
bravo,2167,1.03125,0.283203125,1.26171875
bravo,2169,1.06640625,0.0,1.16015625
bravo,2172,0.49609375,0.34765625,1.12890625
bravo,2174,0.361328125,0.138671875,0.8359375
bravo,2177,0.0703125,-0.07421875,0.5546875
bravo,2179,0.10546875,0.3984375,0.87890625
bravo,2182,0.4765625,0.806640625,1.099609375
bravo,2184,0.615234375,0.341796875,1.087890625
bravo,2187,0.55859375,0.318359375,0.513671875
bravo,2189,0.123046875,-0.203125,0.951171875
bravo,2192,0.05078125,-0.1640625,1.119140625
bravo,2196,-0.037109375,0.546875,0.939453125
bravo,2198,0.92578125,-0.05859375,0.90625
bravo,2201,1.265625,-0.01171875,0.787109375
bravo,2204,1.083984375,-0.60546875,0.876953125
bravo,2206,0.79296875,-0.294921875,0.884765625
bravo,2209,0.6328125,-0.4296875,0.853515625
bravo,2211,0.337890625,-0.578125,0.734375
bravo,2214,-0.0234375,-0.259765625,0.76953125
bravo,2216,0.28515625,0.21484375,0.650390625
bravo,2219,0.107421875,0.095703125,1.248046875
bravo,2221,0.29296875,0.791015625,0.828125
bravo,2224,0.46875,0.751953125,0.58203125
bravo,2227,0.453125,0.447265625,0.19140625
bravo,2229,0.505859375,-0.12109375,0.6875
bravo,2232,0.970703125,-0.517578125,0.91015625
bravo,2234,1.14453125,-0.314453125,1.01953125
bravo,2237,0.8671875,-0.421875,1.291015625
bravo,2239,-0.388671875,0.302734375,1.224609375
bravo,2244,-0.7421875,-0.08984375,1.564453125
bravo,2246,0.16796875,0.568359375,1.369140625
bravo,2249,0.509765625,0.78515625,1.248046875
bravo,2251,0.3359375,0.14453125,0.974609375
bravo,2254,0.072265625,0.322265625,1.1171875
bravo,2257,0.224609375,-0.0859375,0.978515625
bravo,2261,0.501953125,-0.4296875,0.80078125
bravo,2264,0.443359375,-0.06640625,0.783203125
bravo,2266,0.37890625,0.33203125,0.970703125
bravo,2269,0.287109375,0.46875,0.9375
bravo,2271,-0.0390625,0.375,0.71875
bravo,2274,-0.830078125,0.328125,0.751953125
bravo,2276,-1.013671875,0.513671875,0.904296875
bravo,2279,-0.943359375,0.494140625,1.265625
bravo,2281,-0.888671875,0.509765625,1.103515625
bravo,2284,-0.61328125,0.74609375,1.109375
bravo,2286,-0.34375,0.634765625,1.134765625
bravo,2289,0.099609375,0.66015625,0.814453125
bravo,2291,-0.01953125,-0.0078125,0.984375
bravo,2294,-0.642578125,-0.240234375,0.94140625
bravo,2296,-0.5390625,0.0078125,0.9609375
bravo,2299,-0.1796875,0.2421875,1.02734375
bravo,2301,0.076171875,0.302734375,0.890625
bravo,2304,-0.61328125,0.375,1.060546875
bravo,2306,-1.01171875,0.146484375,0.990234375
bravo,2310,-1.251953125,-0.12109375,1.54296875
bravo,2313,-1.083984375,0.115234375,1.5234375
bravo,2315,-1.10546875,-0.724609375,0.103515625
bravo,2318,-0.810546875,-0.6953125,0.69921875
bravo,2320,-1.296875,0.03125,1.236328125
bravo,2323,-1.30078125,-0.044921875,0.96875
bravo,2325,-1.185546875,0.21875,1.142578125
bravo,2328,-1.08984375,0.21484375,1.220703125
bravo,2330,-1.2578125,0.34765625,1.400390625
bravo,2333,-0.869140625,0.591796875,1.669921875
bravo,2336,-1.037109375,-0.208984375,1.58203125
bravo,2338,-1.13671875,-0.462890625,0.232421875
bravo,2341,-1.4609375,-1.716796875,0.822265625
bravo,2343,-1.408203125,-1.322265625,1.2734375
bravo,2346,-1.462890625,-1.076171875,1.267578125
bravo,2348,-0.708984375,-0.6796875,0.5546875
bravo,2351,-0.669921875,-0.958984375,1.31640625
bravo,2354,-1.716796875,-2.3515625,1.62890625
bravo,2358,-2.33203125,-1.33203125,1.451171875
bravo,2360,-2.216796875,0.330078125,1.529296875
bravo,2363,-1.626953125,-0.705078125,0.904296875
bravo,2365,-0.392578125,0.240234375,1.416015625
bravo,2369,-0.837890625,-1.091796875,1.052734375
bravo,2373,-1.341796875,-0.94921875,0.767578125
bravo,2375,-0.9140625,-2.466796875,0.41015625
bravo,2378,-0.6015625,-1.4765625,1.056640625
bravo,2380,0.083984375,-0.859375,2.099609375
bravo,2383,-0.611328125,-0.25,1.587890625
bravo,2385,-1.076171875,-1.65234375,0.767578125
bravo,2388,-1.48828125,-0.88671875,1.302734375
bravo,2390,-1.525390625,-0.572265625,1.2890625
bravo,2393,-1.751953125,-0.25390625,0.34765625
bravo,2395,-1.279296875,0.673828125,-0.189453125
bravo,2398,-0.47265625,-0.451171875,0.771484375
bravo,2400,0.296875,0.17578125,-0.103515625
bravo,2403,-0.650390625,-0.216796875,-0.037109375
bravo,2405,-0.240234375,-0.376953125,-0.84375
bravo,2408,0.345703125,-1.294921875,-1.36328125
bravo,2410,0.466796875,-0.400390625,-0.033203125
bravo,2413,1.98046875,0.40234375,1.48046875
bravo,2415,2.982421875,1.8515625,1.7734375
bravo,2418,2.21875,-0.470703125,1.759765625
bravo,2420,2.748046875,-1.146484375,1.626953125
bravo,2423,2.58984375,0.052734375,1.453125
bravo,2425,2.658203125,-0.365234375,0.81640625
bravo,2428,2.341796875,-1.30078125,-0.080078125
bravo,2432,0.283203125,-0.376953125,-1.3984375
bravo,2435,0.19140625,0.828125,-1.169921875
bravo,2437,-0.380859375,0.234375,-1.40234375
bravo,2440,-1.22265625,-0.283203125,1.994140625
bravo,2443,0.34765625,1.5859375,2.18359375
bravo,2445,2.015625,1.294921875,2.10546875
bravo,2448,2.55859375,0.3515625,1.666015625
bravo,2450,3.107421875,0.94140625,2.0
bravo,2454,3.3828125,-0.03515625,1.408203125
bravo,2457,2.658203125,-0.6640625,0.943359375
bravo,2460,1.966796875,-0.939453125,1.064453125
bravo,2462,0.6484375,-0.060546875,1.478515625
bravo,2465,0.673828125,0.859375,1.48828125
bravo,2467,0.611328125,0.708984375,1.3515625
bravo,2470,0.96484375,0.90234375,1.767578125
bravo,2473,0.98828125,0.814453125,1.697265625
bravo,2475,1.232421875,-0.00390625,1.2265625
bravo,2479,0.3828125,1.990234375,1.244140625
bravo,2481,-0.08203125,2.423828125,1.306640625
bravo,2484,0.27734375,1.943359375,1.466796875
bravo,2486,0.8984375,1.900390625,1.3046875
bravo,2489,1.455078125,1.673828125,1.369140625
bravo,2491,1.33203125,0.951171875,1.423828125
bravo,2494,1.23046875,0.7109375,0.01171875
